contrato,produto
1.334938250,CONTROLE
1.335262685,CONTROLE
1.318649498,CONTROLE
1.332925170,CONTROLE
1.317525065,POS
1.263841981,LIVE
1.316923958,POS
1.329776129,CONTROLE
1.337954959,CONTROLE
1.338584176,CONTROLE
1.336795758,CONTROLE
1.331824996,CONTROLE
1.337395707,CONTROLE
1.336009387,CONTROLE
1.328280202,POS
1.335974085,LIVE
1.334607556,CONTROLE
1.327896698,CONTROLE
1.340007638,POS
1.332818701,CONTROLE
1.332137570,CONTROLE
1.331788761,POS
1.321817008,CONTROLE
1.262705925,CONTROLE
1.333518793,POS
1.322679973,CONTROLE
1.325991035,CONTROLE
1.316757183,POS
1.336270876,CONTROLE
1.318757010,OI
1.335449858,CONTROLE
1.75224570,POS
1.333505978,LIVE
1.321760273,POS
1.337610962,LIVE
1.333209231,CONTROLE
1.84169735,LIVE
1.323002223,POS
1.330617013,CONTROLE
1.330616474,CONTROLE
1.334605179,CONTROLE
1.332033147,CONTROLE
1.333128547,POS
1.332442687,CONTROLE
1.324107054,CONTROLE
1.331330503,POS
1.335166218,CONTROLE
1.334467942,CONTROLE
1.332719028,POS
1.293330223,CONTROLE
1.335680090,CONTROLE
1.337848997,CONTROLE
1.337207471,CONTROLE
1.337610962,LIVE
1.315891349,POS
1.332706976,CONTROLE
1.337107580,CONTROLE
1.329165264,LIVE
1.333754228,CONTROLE
1.332983440,CONTROLE
1.333861416,CONTROLE
1.329799189,LIVE
1.329626583,LIVE
1.340157833,CONTROLE
1.334048773,CONTROLE
1.269255203,CONTROLE
1.339706794,CONTROLE
1.338705265,CONTROLE
1.323962046,POS
1.330742741,POS
1.326475299,CONTROLE
1.328390746,CONTROLE
1.328392238,CONTROLE
1.329709906,CONTROLE
1.80256036,CONTROLE
1.334605010,POS
1.337106758,CONTROLE
1.81416525,FIXO
1.318131154,CONTROLE
1.338759976,CONTROLE
1.327619052,LIVE
1.336691240,CONTROLE
1.318969739,CONTROLE
1.332323818,CONTROLE
1.67548921,CONTROLE
1.327619052,LIVE
1.336528073,CONTROLE
1.313244102,LIVE
1.58204042,CONTROLE
1.294532768,CONTROLE
1.322084915,POS
1.337410448,CONTROLE
1.262753324,CONTROLE
1.336584266,CONTROLE
1.63416203,CONTROLE
1.338324003,CONTROLE
1.319267054,POS
1.327373148,POS
1.330303429,CONTROLE
1.293757471,CONTROLE
1.330090824,POS
1.336376579,CONTROLE
1.320883332,POS
1.303309981,CONTROLE
1.59851836,CONTROLE
1.338578206,CONTROLE
1.319421938,CONTROLE
1.336198569,CONTROLE
1.313178270,CONTROLE
1.340631591,CONTROLE
1.336776355,CONTROLE
1.335433788,CONTROLE
1.337559455,CONTROLE
1.339856798,CONTROLE
1.326433890,CONTROLE
1.340546763,CONTROLE
1.321624246,CONTROLE
1.333196882,CONTROLE
1.333805537,CONTROLE
1.338639397,LIVE
1.329453924,CONTROLE
1.327419237,CONTROLE
1.338443951,CONTROLE
1.336011619,Controle
1.334104226,CONTROLE
1.337369013,CONTROLE
1.330420778,CONTROLE
1.318230886,POS
1.338679108,CONTROLE
1.338395698,CONTROLE
1.327806534,CONTROLE
1.330921740,CONTROLE
1.327698051,CONTROLE
1.326806727,CONTROLE
1.311325975,CONTROLE
1.335190437,CONTROLE
1.336853924,Controle
1.337041020,POS
1.68376122,CONTROLE
1.334319150,CONTROLE
1.330907731,POS
1.88211064,CONTROLE
1.329868580,CONTROLE
1.73775555,CONTROLE
1.330483723,CONTROLE
1.329511295,CONTROLE
1.337161519,LIVE
1.85112735,CONTROLE
1.334766929,CONTROLE
1.329653112,CONTROLE
1.322243939,POS
1.335167629,CONTROLE
1.327447686,Controle
1.328386758,CONTROLE
1.337021170,CONTROLE
1.337869841,CONTROLE
1.332047563,CONTROLE
1.337746825,CONTROLE
1.338293717,CONTROLE
1.332163349,CONTROLE
1.317739574,CONTROLE
1.331015048,POS
1.332132795,CONTROLE
1.261218972,LIVE
1.319192735,CONTROLE
1.335466748,CONTROLE
1.74819799,CONTROLE
1.329188160,CONTROLE
1.335672819,CONTROLE
1.333691283,CONTROLE
1.331822166,CONTROLE
1.330271733,CONTROLE
1.316432653,FIXO
1.326934377,CONTROLE
1.328782048,CONTROLE
1.332914854,CONTROLE
1.334455706,CONTROLE
1.324040822,CONTROLE
1.331842517,CONTROLE
1.330156115,CONTROLE
1.87318979,CONTROLE
1.49956336,LIVE
1.334844540,CONTROLE
1.338590092,CONTROLE
1.324590801,POS
1.333843407,POS
1.271731773,CONTROLE
1.334540267,CONTROLE
1.336194003,LIVE
1.339459177,CONTROLE
1.334240187,CONTROLE
1.44679935,POS
1.321759591,OI
1.335288626,CONTROLE
1.334877853,LIVE
1.335177760,CONTROLE
1.330484034,CONTROLE
1.303778454,CONTROLE
1.316599153,CONTROLE
1.331163026,CONTROLE
1.314993840,CONTROLE
1.329422251,CONTROLE
1.330824444,CONTROLE
1.322185890,CONTROLE
1.327692654,POS
1.337715309,CONTROLE
1.316073183,CONTROLE
1.328835874,LIVE
1.338071771,CONTROLE
1.329804377,CONTROLE
1.331135467,POS
1.332298404,CONTROLE
1.321428865,POS
1.316728092,POS
1.317535678,CONTROLE
1.266547033,CONTROLE
1.334001853,CONTROLE
1.332508085,CONTROLE
1.332989038,CONTROLE
1.332367376,CONTROLE
1.332482632,CONTROLE
1.290201769,CONTROLE
1.332177363,CONTROLE
1.327369048,LIVE
1.57294313,POS
1..340232538,CONTROLE
1..340232547,CONTROLE
1.332582605,CONTROLE
1.82007401,CONTROLE
1.320564384,CONTROLE
1.325334166,CONTROLE
1.330382021,LIVE
1.332649120,POS
1.335108989,CONTROLE
1.48676115,POS
1.48676240,POS
1.334360783,CONTROLE
1.319962067,CONTROLE
1.335110161,CONTROLE
1.320628281,CONTROLE
1.331602543,CONTROLE
1.331514453,CONTROLE
1.325960162,CONTROLE
1.335947845,CONTROLE
1.330614844,CONTROLE
1.331773069,CONTROLE
1.330593939,CONTROLE
1.314317256,LIVE
1.46889895,CONTROLE
1.333526980,CONTROLE
1.332347497,CONTROLE
1.333049925,CONTROLE
1.322942983,CONTROLE
1.328473247,CONTROLE
1.333003207,CONTROLE
1.316426413,CONTROLE
1.273724412,CONTROLE
1.334264521,CONTROLE
1.330804481,CONTROLE
1.338307572,CONTROLE
1.338991477,CONTROLE
1.338990805,CONTROLE
1.337395470,CONTROLE
1.319093368,OI
1.330369850,CONTROLE
1.325782503,CONTROLE
1.329968421,CONTROLE
1.336212112,CONTROLE
1.335441544,POS
7.2014650,CORPORATE
1.333765353,CONTROLE
1.63854279,POS
1.316753492,LIVE
1.332567213,CONTROLE
1.334291359,CONTROLE
1.87625015,CONTROLE
1.319862334,CONTROLE
1.334158414,CONTROLE
1.338106808,CONTROLE
1.332064592,CONTROLE
1.325855416,CONTROLE
1.337369991,CONTROLE
1.341038509,CONTROLE
1.332339326,CONTROLE
1.317243887,CONTROLE
1.340392558,POS
1.289495420,CONTROLE
1.340041059,CONTROLE
1.336421792,CONTROLE
1.340298014,CONTROLE
1.339899450,CONTROLE
1.337615399,CONTROLE
1.286045294,CONTROLE
1.336628384,CONTROLE
1.328077906,POS
1.318906605,CONTROLE
1.71181628,CONTROLE
1.333247139,CONTROLE
1.334755160,CONTROLE
1.330267981,CONTROLE
1.334330088,POS
1.331719878,CONTROLE
1.332389019,CONTROLE
1.330181881,CONTROLE
1.301004384,CONTROLE
1.335269100,CONTROLE
7.2042398,CORPORATE
1.333863442,POS
1.335375809,CONTROLE
1.80195669,CONTROLE
1.336069125,CONTROLE
1.330806630,CONTROLE
1.333980046,CONTROLE
1.334047267,POS
1.339162513,CONTROLE
1.340716768,CONTROLE
1.331786343,CONTROLE
1.329454529,CONTROLE
1.336228227,CONTROLE
1.83106863,CONTROLE
1.319973798,LIVE
1.74357156,CONTROLE
1.334432069,CONTROLE
1.87981249,CONTROLE
1.335579268,CONTROLE
1.335189473,CONTROLE
1.331549867,POS
1.295926606,LIVE
1.332448499,CONTROLE
1.317917618,CONTROLE
1.335755864,LIVE
1.325832983,CONTROLE
1.315537847,CONTROLE
1.76140107,CONTROLE
1.76140130,CONTROLE
1.334560063,POS
1.338715556,CONTROLE
1.329972353,CONTROLE
1.340747571,CONTROLE
1.330624867,POS
1.340167058,CONTROLE
1.328893026,POS
1.81915539,CONTROLE
1.314083437,CONTROLE
1.326803102,CONTROLE
1.337152367,CONTROLE
1.330567772,CONTROLE
1.331080367,LIVE
1.330705451,CONTROLE
1.339132196,CONTROLE
1.265320101,CONTROLE
1.334860312,CONTROLE
1.330039309,CONTROLE
1.330657193,CONTROLE
1.325860859,CONTROLE
1.331792360,CONTROLE
1.325286631,LIVE
1.314398394,CONTROLE
1.314174054,POS
1.316453591,CONTROLE
1.334850335,POS
1.334480690,CONTROLE
1.316575645,CONTROLE
1.328502160,CONTROLE
1.339834758,CONTROLE
1.330090979,POS
1.330900466,CONTROLE
1.334196249,CONTROLE
1.331634548,LIVE
1.314802532,POS
1.317893979,CONTROLE
1.334918019,CONTROLE
1.337572079,CONTROLE
1.334870052,CONTROLE
1.326709598,CONTROLE
1.313387897,POS
1.321246997,LIVE
1.323602830,CONTROLE
1.331215957,POS
1.330982030,CONTROLE
1.337528114,CONTROLE
1.335785145,CONTROLE
1.331368369,CONTROLE
1.316879952,POS
1.336124575,CONTROLE
1.336613111,CONTROLE
1.338075340,CONTROLE
1.337007701,CONTROLE
1.83831837,CONTROLE
1.334087032,POS
1.334422821,CONTROLE
1.327981742,CONTROLE
1.334308689,CONTROLE
1.330744679,CONTROLE
1.335508684,CONTROLE
1.325867942,CONTROLE
1.334261962,CONTROLE
1.85203959,CONTROLE
1.330809063,CONTROLE
1.328505816,CONTROLE
1.337871460,CONTROLE
1.262069265,CONTROLE
1.337999071,CONTROLE
1.262494144,CONTROLE
1.324174772,LIVE
1.336064112,CONTROLE
1.328420443,CONTROLE
1.71399451,CONTROLE
1.58758877,CONTROLE
1.58379937,CONTROLE
1.337845039,POS
1.340935250,CONTROLE
1.331567550,CONTROLE
1.332093811,CONTROLE
1.329134134,LIVE
1.336120918,CONTROLE
1.338799371,CONTROLE
1.338798891,CONTROLE
1.338798674,CONTROLE
1.338799159,CONTROLE
1.331674123,CONTROLE
1.313362821,LIVE
1.330628682,POS
1.329009120,CONTROLE
1.50242477,FIXO
1.319815352,CONTROLE
1.329438244,LIVE
1.264033478,LIVE
1.336918342,CONTROLE
1.337651278,CONTROLE
1.334893926,CONTROLE
1.338593281,CONTROLE
1.330517085,CONTROLE
1.331924593,CONTROLE
1.318616622,CONTROLE
1.334965085,CONTROLE
1.337924305,CONTROLE
1.325749648,CONTROLE
1.337183181,CONTROLE
1.314483916,CONTROLE
1.331604404,CONTROLE
1.328708662,CONTROLE
1.329693928,CONTROLE
1.337073533,CONTROLE
1.328142816,CONTROLE
1.313974662,CONTROLE
1.339457021,CONTROLE
1.330234476,CONTROLE
1.338031273,CONTROLE
1.68837766,CONTROLE
1.330453911,POS
1.49132519,CONTROLE
1.46327946,CONTROLE
1.324233152,CONTROLE
1.321318680,CONTROLE
1.312654593,CONTROLE
1.325535537,CONTROLE
1.333900490,CONTROLE
1.336891901,CONTROLE
1.331817844,CONTROLE
1.277831682,CONTROLE
1.335191053,CONTROLE
1.336002957,CONTROLE
1.333955618,CONTROLE
1.327040801,CONTROLE
1.319436061,LIVE
1.77256945,CONTROLE
1.77255904,CONTROLE
1.323853520,CONTROLE
1.337855139,CONTROLE
1.335771617,CONTROLE
1.318647345,CONTROLE
1.335044224,POS
1.323108992,POS
1.327989323,CONTROLE
1.337485795,CONTROLE
1.338094468,POS
7.2060423,CORPORATE
1.83735544,CONTROLE
1.327613687,CONTROLE
1.333577061,POS
7.204570510,CORPORATE
1.330923350,CONTROLE
1.336325525,PÓS PURO
1.337540700,CONTROLE
1.313696252,CONTROLE
1.333793587,CONTROLE
1.262687205,LIVE
1.333203509,CONTROLE
1.317586928,CONTROLE
1.336462421,CONTROLE
1.261340012,CONTROLE
1.335033668,LIVE
1.82384525,POS
1.329565680,Live
1.288836207,CONTROLE
1.333423369,CONTROLE
1.76591806,CONTROLE
1.333105438,LIVE
1.88247698,LIVE
1.336428581,CONTROLE
1.290608694,CONTROLE
1.262483727,CONTROLE
1.332953744,CONTROLE
1.49998606,CONTROLE
1.337781422,CONTROLE
1.339741164,CONTROLE
1.334601334,CONTROLE
1.329850929,CONTROLE
1.338441384,CONTROLE
1.332875267,CONTROLE
1.325564630,CONTROLE
1.336196068,CONTROLE
1.327433783,CONTROLE
1.334529190,CONTROLE
1.333330679,CONTROLE
1.333226465,CONTROLE
1.338192822,CONTROLE
1.325259660,LIVE
1.328293415,CONTROLE
1.315920984,POS
1.309889163,CONTROLE
1.340727720,LIVE
1.266997741,CONTROLE
1.330432075,POS
1.338183730,CONTROLE
1.338396520,CONTROLE
1.325496826,CONTROLE
1.334518479,POS
1.333592273,CONTROLE
1.335039364,CONTROLE
1.325411130,CONTROLE
1.336249794,CONTROLE
1.330973046,LIVE
1.329603308,CONTROLE
1.331883990,CONTROLE
1.335415829,CONTROLE
1.332142039,POS
1.315724135,POS
1.334071106,CONTROLE
1.83435863,CONTROLE
1.330636506,POS
1.330632977,POS
1.336271261,CONTROLE
1.319325545,CONTROLE
1.325894801,POS
1.340787836,POS
1.315908960,POS
1.335412972,CONTROLE
1.332439487,CONTROLE
1.88412297,CONTROLE
1.339800844,CONTROLE
1.327325156,CONTROLE
1.331212288,CONTROLE
1.328057994,LIVE
1.335630273,CONTROLE
1.311560659,CONTROLE
1.318152129,POS
1.334164311,CONTROLE
1.338408814,CONTROLE
1.55542642,POS
1.328538683,CONTROLE
1.290648567,CONTROLE
1.331007517,CONTROLE
1.320880765,OI
1.317223092,POS
1.321761947,POS
1.332995190,CONTROLE
1.335359815,CONTROLE
1.334936825,CONTROLE
1.338615207,POS
1.333140440,CONTROLE
1.330859835,CONTROLE
1.335414507,CONTROLE
1.324562585,CONTROLE
1.339711134,LIVE
1.337506749,CONTROLE
1.338030378,CONTROLE
1.337615989,CONTROLE
1.314484913,POS
1.65336715,CONTROLE
1.338188857,CONTROLE
1.330381392,CONTROLE
1.324980545,LIVE
1.328117692,POS
1.334203726,CONTROLE
1.262075555,CONTROLE
1.332132099,CONTROLE
1.335975457,CONTROLE
1.335976993,CONTROLE
1.335975487,CONTROLE
1.337645724,POS
1.57475939,CONTROLE
1.335191108,CONTROLE
1.333545685,CONTROLE
1.336520425,CONTROLE
1.302026467,CONTROLE
1.318019558,CONTROLE
1.338883274,CONTROLE
1.57702772,CONTROLE
1.336361008,CONTROLE
1.340923405,CONTROLE
1.334836465,CONTROLE
1.331654988,CONTROLE
1.337275404,CONTROLE
1.313715565,CONTROLE
1.333913248,CONTROLE
1.334531691,CONTROLE
1.334148994,CONTROLE
1.331728157,CONTROLE
1.329561596,CONTROLE
1.331703438,CONTROLE
1.334441857,CONTROLE
1.337328911,CONTROLE
1.318241103,CONTROLE
1.340346790,CONTROLE
1.328808539,CONTROLE
1.330585345,CONTROLE
1.336900047,CONTROLE
1.335041628,CONTROLE
1.333805668,CONTROLE
1.322432895,CONTROLE
1.317567809,POS
1.332242672,CONTROLE
1.332452157,CONTROLE
1.261034727,CONTROLE
1.278453237,CONTROLE
1.330913372,POS
1.330913922,POS
1.338390288,CONTROLE
1.330716039,CONTROLE
1.76678692,CONTROLE
1.333508828,CONTROLE
1.333076714,CONTROLE
1.333825508,CONTROLE
1.322940834,CONTROLE
1.47827999,CONTROLE
1.332145085,POS
1.322159497,CONTROLE
1.334035345,POS
1.325058051,CONTROLE
1.87763420,CONTROLE
1.335971754,CONTROLE
1.318567009,CONTROLE
1.330742917,POS
1.329818244,CONTROLE
1.75689539,CONTROLE
1.339492820,CONTROLE
1.326758808,CONTROLE
1.337084472,CONTROLE
1.336160363,CONTROLE
1.337594549,CONTROLE
1.330057004,CONTROLE
1.330743121,CONTROLE
1.330440504,CONTROLE
1.324959343,LIVE
1.332069329,CONTROLE
1.332566480,CONTROLE
1.329195959,CONTROLE
1.330913645,CONTROLE
1.330660986,CONTROLE
1.331720939,CONTROLE
1.320251575,CONTROLE
1.336920668,CONTROLE
1.333056616,CONTROLE
1.262654192,CONTROLE
1.80908635,CONTROLE
1.328483143,CONTROLE
1.315365482,CONTROLE
1.314793506,CONTROLE
1.337505502,CONTROLE
1.334566459,CONTROLE
1.339955993,CONTROLE
1.328113075,LIVE
1.329266187,LIVE
1.330915289,CONTROLE
1.334834821,CONTROLE
1.330128475,CONTROLE
1.329973711,CONTROLE
1.330260799,LIVE
1.322460612,CONTROLE
1.322917997,CONTROLE
1.328381098,CONTROLE
1.330896891,CONTROLE
1.324089136,CONTROLE
1.311575201,CONTROLE
1.261691615,FIXO
1.87277967,CONTROLE
1.331805123,POS
1.320003867,POS
1.296077119,POS
1.329172232,CONTROLE
1.333246313,POS
1.339081092,CONTROLE
1.337667264,CONTROLE
1.264361898,CONTROLE
1.336009337,CONTROLE
1.332857282,CONTROLE
1.329573993,CONTROLE
1.337584353,CONTROLE
1.334358187,CONTROLE
1.86431007,CONTROLE
1.330260228,CONTROLE
1.83454916,CONTROLE
1.337295599,CONTROLE
1.339102421,CONTROLE
1.335631982,CONTROLE
1.337675421,CONTROLE
1.333585281,POS
1.328590100,CONTROLE
1.335328322,LIVE
1.338316901,POS
1.332237308,CONTROLE
1.337517588,CONTROLE
1.301380906,CONTROLE
1.334130648,CONTROLE
1.337505554,CONTROLE
1.327870703,CONTROLE
1.332197535,CONTROLE
1.336410452,CONTROLE
1.337487192,CONTROLE
1.326527491,CONTROLE
1.331370776,CONTROLE
1.337634797,CONTROLE
1.329228221,CONTROLE
1.318536570,POS
1.77245802,CONTROLE
1.80608662,CONTROLE
1.300619139,CONTROLE
1.310093211,CONTROLE
1.71553502,POS
1.329774443,CONTROLE
1.314122635,POS
1.329339694,CONTROLE
1.314205643,POS
1.337842444,CONTROLE
1.337669498,CONTROLE
1.333334458,CONTROLE
1.328850670,CONTROLE
1.323931395,CONTROLE
1.338633770,CONTROLE
1.336107525,CONTROLE
1.322214012,CONTROLE
1.329005948,CONTROLE
1.298870602,LIVE
1.332066377,POS
1.293020181,CONTROLE
1.329197219,CONTROLE
1.333560397,CONTROLE
1.339033468,LIVE
1.306219421,CONTROLE
1.80055823,CONTROLE
1.334235083,CONTROLE
1.313305248,CONTROLE
1.79747488,FIXO
1.332188049,CONTROLE
1.322097382,POS
1.329684312,CONTROLE
1.335202968,CONTROLE
1.323992381,CONTROLE
1.335966287,CONTROLE
1.330776595,LIVE
1.338501801,CONTROLE
1.340436438,CONTROLE
1.328159661,POS
1.332973775,POS
1.325329968,LIVE
1.320971490,CONTROLE
1.320972442,CONTROLE
1.87687773,CONTROLE
1.84666500,CONTROLE
1.333260544,POS
1.336797983,CONTROLE
1.333497589,CONTROLE
1.338328517,CONTROLE
1.314657584,CONTROLE
1.325523010,CONTROLE
1.336172814,LIVE
1.333845088,CONTROLE
1.335149785,CONTROLE
1.326506891,CONTROLE
1.335822665,CONTROLE
1.320341807,CONTROLE
1.332900696,CONTROLE
1.78732520,CONTROLE
1.337247406,CONTROLE
1.328935971,CONTROLE
1.339140377,CONTROLE
1.327722287,CONTROLE
1.332328774,CONTROLE
1.316976141,OI
1.336688066,POS
1.283252425,POS
1.314659058,CONTROLE
1.339170196,CONTROLE
1.340461305,CONTROLE
1.331155024,CONTROLE
1.300952044,CONTROLE
1.332418710,CONTROLE
1.339500365,CONTROLE
1.77286387,CONTROLE
1.338119468,CONTROLE
1.338100591,CONTROLE
1.338419707,CONTROLE
1.88746891,CONTROLE
1.334149600,CONTROLE
1.336322500,CONTROLE
1.327216096,LIVE
1.340369954,CONTROLE
1.334544887,CONTROLE
1.335476170,CONTROLE
1.328725921,LIVE
1.336421570,CONTROLE
1.333412147,CONTROLE
1.329052053,CONTROLE
1.329375551,LIVE
1.338630612,CONTROLE
1.87594437,CONTROLE
1.339596349,CONTROLE
1.334444945,CONTROLE
1.333871474,POS
1.337881195,CONTROLE
1.322472651,CONTROLE
1.73717267,CONTROLE
1.324657632,CONTROLE
1.340629747,CONTROLE
1.320428564,POS
1.336446173,CONTROLE
1.330693537,CONTROLE
1.336313019,CONTROLE
1.332602881,CONTROLE
1.330608734,POS
1.339124155,CONTROLE
1.328940658,POS
1.88090035,POS
1.83827404,CONTROLE
1.83879321,CONTROLE
1.330619930,CONTROLE
1.337220330,CONTROLE
1.337999331,CONTROLE
1.313565977,CONTROLE
1.320525556,CONTROLE
1.335652513,CONTROLE
1.313961572,CONTROLE
1.336987516,CONTROLE
1.337668702,CONTROLE
1.72580468,CONTROLE
1.65347237,CONTROLE
1.261861327,POS
1.331458522,LIVE
1.338424770,CONTROLE
1.336249338,CONTROLE
1.292679464,CONTROLE
1.313819267,CONTROLE
1.336313939,CONTROLE
1.339096016,CONTROLE
1.324062614,CONTROLE
1.330035188,CONTROLE
1.336678110,CONTROLE
1.292968743,CONTROLE
1.337975942,CONTROLE
1.315078554,LIVE
1.340494794,CONTROLE
1.334310267,CONTROLE
1.314528534,CONTROLE
1.330948884,CONTROLE
1.261471415,CONTROLE
1.264138947,CONTROLE
1.84898980,CONTROLE
1.84697496,CONTROLE
1.319380545,CONTROLE
1.318930094,POS
1.320192258,POS
1.336059858,CONTROLE
1.336066309,CONTROLE
1.325417710,POS
1.334493008,CONTROLE
1.330793657,POS
1.333039132,POS
1.319225423,CONTROLE
1.330379460,CONTROLE
1.333818688,CONTROLE
1.322931914,CONTROLE
1.328406785,CONTROLE
1.330416973,CONTROLE
1.328059575,CONTROLE
1.324070548,CONTROLE
1.337287114,CONSUMER
1.334642415,CONTROLE
1.323830015,CONTROLE
1.335334228,CONTROLE
1.326919429,CONTROLE
1.74646166,POS
1.335445032,Controle
1.331046525,POS
1.88758608,CONTROLE
1.337097337,CONTROLE
1.334022016,CONTROLE
1.326261946,CONTROLE
1.337864523,CONTROLE
1.336043942,CONTROLE
1.329729855,LIVE
1.302232545,CONTROLE
1.318880566,CONTROLE
1.336513923,CONTROLE
1.329342671,CONTROLE
1.334842284,CONTROLE
1.329371201,POS
1.329370537,POS
1.329369262,POS
1.329369125,POS
1.329370048,POS
1.328995371,CONTROLE
1.312746316,CONTROLE
1.329258555,CONTROLE
1.333066287,CONTROLE
7.2083137,CORPORATE
1.264052473,CONTROLE
1.337041659,CONTROLE
1.35259087,POS
1.336059564,CONTROLE
1.332999627,CONTROLE
1.333087310,CONTROLE
1.330689449,POS
1.336361335,CONTROLE
1.327146354,LIVE
1.34071029,CONTROLE
1.337770390,CONTROLE
1.337931857,CONTROLE
1.336709185,CONTROLE
1.333655379,CONTROLE
1.339424915,CONTROLE
1.340506297,CONTROLE
1.323709236,POS
1.333173658,LIVE
1.333782482,CONTROLE
1.66766141,POS
1.337692521,POS
1.330778623,POS
1.337043993,CONTROLE
1.334094195,CONTROLE
1.331601641,CONTROLE
1.333196017,CONTROLE
1.334414207,CONTROLE
1.337698196,CONTROLE
1.291937947,CONTROLE
1.329955501,CONTROLE
1.320921390,OI
1.337127282,NULL
1.323570208,CONTROLE
1.314853081,POS
1.331363334,POS
1.72002652,CONTROLE
1.330067586,CONTROLE
1.317791305,CONTROLE
1.335095283,CONTROLE
1.327370334,LIVE
1.332588406,CONTROLE
1.335175443,CONTROLE
1.331549055,POS
1.72876227,CONTROLE
1.335534031,CONTROLE
1.339965720,CONTROLE
1.335255448,CONTROLE
1.316982894,POS
1.328668646,POS
1.331409761,CONTROLE
1.334594460,POS
1.79833432,POS
1.339337948,LIVE
1.331275034,CONTROLE
1.336258891,CONTROLE
1.80064835,POS
1.336079166,CONTROLE
1.320356505,CONTROLE
1.327370334,LIVE
1.331606036,CONTROLE
1.87629452,LIVE
1.333354127,LIVE
1.330951102,POS
1.302427691,CONTROLE
1.336479895,CONTROLE
1.335137246,CONTROLE
1.329708859,CONTROLE
1.319151080,CONTROLE
1.313008210,CONTROLE
1.295620932,CONTROLE
1.333904379,POS
1.339773897,CONTROLE
1.329206410,LIVE
1.333843290,CONTROLE
1.319951015,LIVE
1.339822264,CONTROLE
1.337966763,CONTROLE
1.265304093,POS
1.265301812,POS
1.335396351,CONTROLE
1.332383537,CONTROLE
1.339493461,LIVE
1.338255211,CONTROLE
1.330932129,POS
1.333231633,CONTROLE
1.326776743,POS
1.334769277,CONTROLE
1.334070291,CONTROLE
1.335835288,CONTROLE
1.334944342,POS
1.319487898,POS
1.328700126,CONTROLE
1.328383553,CONTROLE
1.332406048,CONTROLE
1.332405112,CONTROLE
1.332403963,CONTROLE
1.332186748,POS
1.331572892,CONTROLE
1.330614825,POS
1.329425446,POS
1.337507234,CONTROLE
1.337663991,CONTROLE
1.332715066,LIVE
1.338225238,CONTROLE
1.323927189,CONTROLE
1.337310107,CONTROLE
1.60482581,CONTROLE
1.86370540,CONTROLE
1.332203274,CONTROLE
1.331048891,CONTROLE
1.329171880,CONTROLE
1.332946091,CONTROLE
1.313509066,CONTROLE
1.324666321,OI
1.262880310,POS
1.328665969,CONTROLE
1.339480839,CONTROLE
1.334355905,CONTROLE
1.78819604,CONTROLE
1.331628168,CONTROLE
1.337972104,CONTROLE
1.328450947,POS
1.336469634,CONTROLE
1.43071583,CONTROLE
1.339055626,CONTROLE
1.313241510,LIVE
1.335171206,CONTROLE
1.335838154,CONTROLE
1.335906277,CONTROLE
1.333672241,CONTROLE
1.341489239,LIVE
1.321490817,LIVE
1.336408678,CONTROLE
1.336916666,CONTROLE
1.339049596,CONTROLE
1.327524349,CONTROLE
1.62257205,FIXO
1.338045791,CONTROLE
1.333775828,CONTROLE
1.88410369,LIVE
1.264946367,LIVE
1.329133294,CONTROLE
1.339224815,CONTROLE
1.333723511,CONTROLE
1.331453657,POS
1.86903381,CONTROLE
1.331623598,CONTROLE
1.340805522,CONTROLE
1.311064383,CONTROLE
1.335585221,CONTROLE
1.78626518,FIXO
1.331231673,POS
1.329945912,CONTROLE
1.333611672,CONTROLE
1.334208794,CONTROLE
1.332306625,CONTROLE
1.334876115,Controle
1.328441536,LIVE
1.337017122,CONTROLE
1.331013235,CONTROLE
1.337051620,CONTROLE
1.83332114,CONTROLE
1.331220898,CONTROLE
1.328746076,CONTROLE
1.278383597,CONTROLE
1.333793128,POS
1.320462461,CONTROLE
1.331190175,CONTROLE
1.330483549,CONTROLE
1.331157017,CONTROLE
1.314558115,POS
1.315876014,CONTROLE
1.70266719,CONTROLE
1.324896456,LIVE
1.76363228,CONTROLE
1.331866400,POS
1.333632824,CONTROLE
1.316428964,CONTROLE
1.332061182,CONTROLE
1.328049045,LIVE
1.335705248,CONTROLE
1.339992925,CONTROLE
1.332574803,CONTROLE
1.336944266,CONTROLE
1.338992267,LIVE
1.338993250,LIVE
1.315440021,POS
1.331266300,CONTROLE
1.331479250,POS
1.335229957,CONTROLE
1.331936991,CONTROLE
1.74070198,CONTROLE
1.263347067,CONTROLE
1.329136498,CONTROLE
1.314566102,LIVE
1.52375912,FIXO
1.328113451,CONTROLE
1.329749839,CONTROLE
1.79496890,POS
1.334166142,POS
1.328288628,LIVE
1.325136353,CONTROLE
1.336231381,POS
1.332034331,LIVE
1.53655587,CONTROLE
1.334039609,CONTROLE
1.70631212,FIXO
1.329788207,CONTROLE
1.330243194,CONTROLE
1.334531240,POS
1.338298152,CONTROLE
1.57278718,POS
1.329585558,LIVE
1.339138613,CONTROLE
1.339607190,CONTROLE
1.316534321,CONTROLE
1.336054341,CONTROLE
1.333651834,CONTROLE
1.331943250,POS
1.325011117,LIVE
1.330327216,CONTROLE
1.305586846,CONTROLE
1.338308591,CONTROLE
1.331081085,CONTROLE
1.331080946,CONTROLE
1.331082314,CONTROLE
1.339074587,CONTROLE
1.335209720,CONTROLE
